524544,1,19.31681382,16.75084186,21.55337379
452736,4,19.9995392,17.19610027,25.48869551
483151-1,1,14.69050823,15.82054045,15.56653719
451333-2-AIS,2,14.24402824,15.14058692,16.45024313
486246,3,17.098752,19.4701824,11.6886
481274,4,32.96346353,35.26836706,31.51685039
574708,4,30.40048729,29.70751657,35.85237478
471164,3,20.85245747,18.32487731,17.62214269
465305,4,26.71117671,25.99431104,25.8909585
515316,2,16.83433123,17.75194417,17.27867868
480214,3,16.70695161,16.94614002,19.55574869
606213,4,36.11428395,29.17833716,38.67491166
534091,4,56.08603636,47.46244364,43.11944806
612850,4,17.74436452,20.01402991,18.23678704
612999,4,23.33840744,24.42342954,20.26368663
507166,4,30.50445501,34.05821195,22.86308805
600144,3,23.25045848,18.62589352,21.80781623
614040-3-MIA,3,16.55202833,18.91658702,16.32132693
478521,3,25.57466713,20.19051965,26.46318222
494024,2,12.39740544,14.95769856,13.95782659
496360,4,42.32128917,36.71084011,38.64256847
617940,4,43.69258543,35.3843348,34.31699766
603676,4,32.58789647,45.06232471,45.80680119
586167,3,19.0227329,20.91700192,22.35109466
574516,3,15.78629771,17.78110446,14.00988108
569363-2-MIA,3,23.9551565,30.60666117,34.26719636
493497,3,21.59549801,31.02754614,25.74309194
597516-1,4,29.50058667,27.39990756,32.75012888
529110,4,44.00196267,44.54540326,45.51779065
621332,4,17.75812873,24.76777779,27.4848007
451516,4,24.56828928,30.33388032,24.74871
489809,2,20.28504723,17.53168096,20.51403764
574870-1-AIS,2,12.9728007,12.83188211,16.8780815
620048-2-AIS,2,15.83010278,15.01832678,17.7478105
534910-1,1,32.9504,27.23062272,16.94274454
597144-2,2,28.51404387,30.86055226,32.88356017
515503,4,26.07671808,36.5159424,26.55253696
459177,4,31.38279849,23.23191306,26.59759617
574168,2,19.34262664,21.13539614,19.01224732
606320-2,2,22.09539248,23.4960435,18.29395098
452272,4,23.31844608,19.28260608,24.29553
500079,3,22.26785948,23.63790077,25.94408757
536335,4,32.74256812,34.73762579,42.68385565
549693-1,1,34.89649116,34.09578667,35.2558537
556722,2,12.866112,18.93079138,16.47880105
455637,3,18.98911274,23.47798961,19.46987929
529625,2,26.24490466,25.42885948,24.39581457
564833-2,2,27.22510336,19.86141696,19.76500533
465983,4,23.49163492,16.62829472,18.19273274
603889,4,53.36768907,47.46901394,50.33852217
550515,4,37.25042526,32.91971368,47.04397962
492799-1,3,14.4028416,15.9213824,12.7511861
467560,4,35.33333558,34.11411537,35.22358575
557316,4,41.30252079,56.24356056,48.9719135
567603-2,2,11.93546152,9.969792,11.76237768
451050,4,33.9934446,29.85546862,35.00068964
616666,4,25.86255655,24.01519793,26.40696075
514884,3,20.27440128,23.00931584,17.71883101
497402,1,19.5401439,15.5837707,16.43383209
548806,4,25.68103822,25.51810844,28.95129731
619701-2-MIA,3,17.6519612,16.62227483,16.04290251
468021,3,22.07344132,18.55952185,24.37668764
575734,3,34.433952,49.579152,40.04780162
588433-2,2,18.77987012,14.90401129,17.38095465
524617,1,14.40566812,20.23081148,14.00540577
534320,1,13.94543071,15.29417084,14.47036851
509412,4,29.98460698,23.11238825,29.79428043
605998,4,26.31177116,30.94725507,25.70185231
489081,2,13.10908032,13.91733504,18.51423504
565242,4,58.24764878,70.94484293,49.5048367
451466,4,31.07164264,35.16149604,28.68582976
523140,3,18.83232503,17.44725914,22.54452038
573866,3,12.14597976,11.29743935,10.95894299
591147,4,17.67702952,15.3740747,21.79134999
588413-2,2,9.9524864,11.3850624,17.16654064
510093,4,58.8639744,70.2496256,60.06675252
532206,3,20.81702107,23.45123371,29.1920536
557621,3,18.74286457,21.30317775,21.6080142
493808,3,23.36800306,23.59243214,27.10319816
593087,3,16.99454204,15.80889825,16.19487362
459868-1,1,29.95542744,32.75420562,37.9350923
548902,4,36.6025121,33.71299257,27.56495931
498207,4,43.9640212,53.2194853,33.3927091
453524,1,14.82507983,15.04064272,14.08713849
593937,4,36.07552,38.51668211,36.929356
541050,2,11.60756487,13.61377394,10.35468086
533974,3,33.13238425,27.93485095,31.91404346
468851,4,30.33743602,37.75001751,103.3515054
606231,3,17.27596138,11.44701793,11.32795765
582445,2,12.22514939,14.33313698,14.14925326
487823,3,25.05961368,22.40623304,28.91132849
579032,4,19.78341517,18.54558455,26.5274574
541511,1,18.02117381,18.87910808,20.18617803
530378-1,1,17.55914186,24.49319673,15.45912041
593335,4,17.19500551,21.02229996,26.92522046
521763,4,34.78362607,33.98658876,41.3410814
465623,4,31.31620703,45.26963827,30.53509873
575314,3,20.74466253,16.13950284,17.72212357
466736,3,21.05250271,23.13665652,21.05218068
478001,4,28.13232505,36.92492942,25.85810907
558606,4,26.09798942,30.22627146,31.17395637
580656,4,42.33047256,42.11543256,35.0087895
516367,2,12.80485004,12.21323869,13.82240896
535245,4,17.44732827,29.79022831,25.07689269
603688,4,23.18698818,25.54053003,27.57536912
532310,3,24.38571275,23.27198229,23.50891004
554649,4,41.432064,54.0724224,32.35974
449814,1,24.45189201,26.68322989,25.85913379
583143,2,19.16645628,15.56589133,20.2025177
482386,4,31.35609344,40.8106496,34.37520054
498982,4,25.72442439,25.42025443,26.2694619
456355,4,30.94680253,24.82124665,34.70895132
502415,3,33.0921984,28.96892928,31.90984354
486687-3,1,11.95420295,16.30119074,10.391493
548510,4,20.44167775,17.03474173,20.20609855
526205,2,13.08731756,13.1708912,15.23787427
595727,2,26.2864896,31.19904256,20.16081842
562292,1,12.71273788,12.34266353,17.78689527
594913,4,45.94002824,30.10902588,44.57816607
582121-1,1,21.52454024,25.19946541,20.03269066
473681-2,2,14.81656615,16.05462277,13.944504
596613-1,1,20.69300439,21.91023484,21.47785546
490622,4,23.80667759,26.3223911,26.77053082
612383,4,29.45524185,27.37922363,24.57359147
577109,4,10.91862785,11.61477763,12.40427525
567738-2,2,9.458610746,10.21354111,8.670316797
576238,2,25.75096113,21.02820428,27.24932279
509028,4,18.58042247,20.8292818,23.72729066
563097,4,29.75638215,31.19324033,28.79181791
552317,4,22.64324808,36.85016041,39.67400814
515018-1-MIA,3,12.16374083,14.80091906,10.93900924
529109,4,38.08220554,44.99160615,44.90111699
604336,4,34.86060499,42.88141828,35.70987727
569341-3-IA,4,18.67844482,21.3236264,22.00734622
549823,4,25.03337768,22.53379368,25.39461427
497383-2,2,14.48444928,14.42932736,12.07864684
587724,3,12.01056444,15.24194122,20.872741
537068,4,28.77719165,33.97756733,32.21373824
593439,4,48.15016473,46.59679095,50.25182368
548286,1,14.41053427,14.53753534,13.47516501
604580,2,25.56390275,28.89822907,26.68731808
540690,2,20.27820032,19.1308544,17.62838259
553951,4,25.28058157,29.66587826,29.68448648
492790,4,25.22145356,30.2367571,26.32964479
605779,3,17.94223373,24.03407307,20.17840783
602062,4,36.46329018,60.39235491,59.02727065
467926-2,2,10.74709148,11.72408765,10.83265723
467962,1,12.92488671,13.15776,12.80263674
605189,4,29.5203974,35.23342884,24.48301674
572161,4,22.19545459,31.87106652,20.05438458
587565,2,14.22207723,15.40723823,14.68245401
503375,4,23.60130477,22.95708077,25.65268102
503549,4,18.52371763,21.86575462,19.81536833
487456,4,23.30721792,29.91374848,23.56660274
457459,4,36.74697802,29.6735827,40.12397493
523802,4,44.08904348,49.66927304,49.22374161
588413-1,1,21.266048,21.7939968,27.66767751
592430,4,35.45646959,34.84506888,61.90967911
472022,3,16.48381952,18.42875597,16.52812234
599184,4,38.09362286,38.69677714,43.25924562
588000,4,36.08409212,32.23210667,25.44734094
567738-1,2,19.16629889,18.80998779,17.56050935
495843,2,23.95145807,19.9277568,22.48179801
562183-2,2,9.542189452,8.507021702,9.729400333
591541,3,28.13134218,32.72986238,29.94853774
450541,4,30.40032228,34.5550381,33.54721498
566516,4,22.56684606,20.17550352,17.88292778
614096,3,15.06341521,16.7552,12.074727
624256,4,24.20169309,16.14404655,21.23152975
545040,4,31.41882039,31.00985925,33.67981267
493241-1,1,32.91777803,29.70989611,31.96766516
525376,2,36.70627902,29.50594654,32.89592634
591093,3,20.94045964,28.2674085,33.41543088
566483,3,14.52423168,14.66203648,12.21121942
525025,3,10.28979109,11.38128431,16.08988234
583806,2,14.025216,14.45673984,11.52801155
568206,4,21.242496,26.27968985,25.2999088
574870-2-MIA,3,22.35660137,22.6476378,20.85135543
537420,4,32.73680271,45.39530847,36.67766039
584753,3,16.97104896,12.66714624,12.8961
565086,4,39.0526976,36.7134208,43.04332592
544927,1,13.98226824,14.79414965,18.44940827
509294,2,20.98936544,19.25429188,14.62073245
460302,4,21.95504383,21.2639063,23.60323741
605364,3,19.98802824,23.20769506,21.96555695
580741,4,24.51375279,26.48973146,21.90870794
593361,4,30.85505422,34.83993126,37.35144864
486341-1,3,30.9172224,29.80614144,19.672695
605227,2,14.91388084,18.2133352,14.29916064
532320,4,48.76243416,72.47240629,50.8986124
496285,4,33.0310656,37.90848,20.308491
530726,4,25.68783457,27.24992324,26.94190017
541787,3,32.4826988,36.5989012,24.65339008
570696-3-AAH,1,10.84284947,13.01143251,12.33797484
579699,3,20.86914844,19.49792711,22.80993514
542732,4,46.1515264,39.3591296,47.87495231
618707,3,31.13940341,25.87206251,26.39180506
475867,1,18.44850068,18.18826192,19.42886119
606320-1,1,34.96738804,36.76306949,45.44170756
476738,4,20.4288,23.16354498,20.4434135
512880,2,16.83710412,13.55482691,14.13464351
583364-2,2,19.75870368,26.52317371,18.63630749
543157,4,36.94866506,58.97374843,37.82784033
605163,4,28.43536859,18.30511974,25.99079676
483151-4,4,17.20888873,23.61037935,18.28436828
576653,4,45.53845559,36.60520024,26.206403
589025,4,40.85264231,48.38245072,51.45524596
597018-2,2,17.51878113,12.0737584,11.26439465
579220,4,34.10663424,32.1040384,27.03075862
561874,3,23.98184498,16.20482518,23.13009504
584675,4,25.50888369,28.42533415,24.52190237
475958,4,29.00193069,32.38701409,25.35963776
542928,4,34.88877115,33.59030557,35.69883381
588043,2,16.44548995,18.12064572,16.69483278
516493-1-MIA,3,13.17090216,16.4668816,15.70093521
456422,4,37.6685568,25.96704768,30.85303451
569263,1,21.49140202,18.15880019,19.95049209
599352,4,28.51609112,37.31910801,37.59338336
611026-1,1,14.07169536,12.72158208,10.82218265
485438,4,29.36854722,36.07995834,32.91060897
536445,3,18.31704747,20.71552,16.02836049
455850,4,28.01814702,27.97247275,28.80798559
603207,2,20.68501029,20.97882514,25.78053042
508415,4,30.31364166,28.51354054,24.68299956
453489,3,18.27269775,19.93063346,21.22252037
486225,4,22.33481275,29.46697275,30.5486667
574142-1-AAH,1,11.45530563,11.95335869,12.02152446
463110,4,25.0222898,25.07458651,49.4246711
501914,1,12.15837913,12.99066574,16.81974669
496291,2,18.53889164,18.02886982,13.78492498
480106,4,34.50404571,33.45846857,52.03829252
505325,4,50.04870621,52.51332414,43.72933742
592824,4,36.83079273,35.73848727,23.42728146
459682-2,3,14.23532704,14.94710944,15.79394458
595638,4,38.80922839,27.58755097,30.9999594
505453,2,25.0572011,23.27941959,22.12542416
580487,4,32.36409191,36.50361191,42.45135971
526547,3,21.09849175,21.85905427,23.21688731
459682-1,3,17.59906617,18.19190257,19.36736226
573450,4,22.48143907,26.66093155,24.85018665
574191-1-AAH,1,12.45078605,13.53167652,11.68854617
528365,1,16.14245959,14.1040961,12.79126694
503384,4,37.07728874,41.49837834,43.0369495
492799-2,3,28.97635328,31.582208,22.68126528
480943,3,26.66455426,25.70688242,22.02150598
568146,3,35.26188522,40.03450435,33.52171543
566105,4,37.05974254,35.19478904,49.18178649
493914,3,40.82044477,45.81206899,34.42706248
476374,2,16.55197393,17.36182519,18.27542805
624252-2-AIS,2,10.53863762,10.7223621,12.25748625
489054,4,25.08670653,25.26428968,27.77240973
597274,2,17.78781478,19.58077564,21.51331484
582786,4,23.63639259,22.01992117,25.92554789
528367,3,33.33025625,24.17716966,23.37076245
450761,4,19.12203587,26.96669507,28.81734014
596329,3,30.10263393,32.14224451,25.4162123
511138,4,48.15577635,51.61165079,41.93776866
533879,4,30.82928046,30.60567583,25.97801698
526155,2,14.37525807,14.50497896,9.738351
531990,2,17.25604836,15.74055262,18.33601994
484663,4,70.2090196,54.44024115,46.04079711
541156,4,33.13864986,38.93456321,27.07153814
582121-2,2,21.50671059,22.23573835,19.85581374
550595,4,22.83285345,21.8011302,22.19896068
477499,1,15.99244353,16.30125098,13.953575
624375,4,43.19017251,42.9868527,27.42410956
508656,4,45.9754926,39.91783956,40.05014763
598421,4,43.62400601,36.86494713,37.30524945
530800,2,28.20762112,27.27789568,23.79809251
576283,2,14.91653596,15.90226203,18.16799524
486687-2,1,15.18904589,12.81393179,11.322003
609995,4,24.66134952,26.20318014,21.93642381
624395,4,31.89664171,26.07075388,27.71619083
518735,4,18.877488,18.877488,21.28129888
588885,4,54.39626541,46.61592847,37.44787956
544246,4,35.06003082,28.210099,34.94609059
463314,4,21.19110353,16.68378548,25.24760007
601755,2,15.23112192,12.84807552,15.12273558
531509,4,24.89512107,21.19968853,25.80369002
521743-3-AIS,2,16.11098808,20.25746355,17.94418708
621485,2,16.69422913,15.01601684,18.58935626
574462,4,38.30463697,33.9398855,45.77440176
551807,4,35.32478872,44.05530438,40.78668874
594956,4,29.02080504,32.8593537,26.68515803
569363-1-MIA,3,21.57153694,24.3113502,21.87747227
618193-1-MIA,3,20.8868352,40.10409984,38.00079402
521743-2-AIS,2,13.11384634,13.0108474,14.85526094
463797,2,18.31663572,17.55048385,16.80810689
569341-1-MIA,3,9.476141139,8.799279718,10.49654695
517207,3,24.24267103,22.60934718,26.03912591
606003,4,43.20935564,59.27382109,40.94957116
584588-2,4,10.24783754,13.03727262,13.87338048
570953,4,42.34081011,34.82714274,35.39346885
614223,4,22.84985075,32.02862164,32.17773886
576596,4,51.44653341,43.2441542,37.68774278
617753,3,21.15368421,21.50329937,19.27650899
451333-1-MIA,3,22.37478551,26.96781854,28.59823129
522752-1-MIA,3,24.55609642,21.21896519,28.9472452
579539,4,46.05622624,48.19053248,36.19714684
624112,4,73.07450182,69.99759339,70.14052355
569852,4,30.35938324,27.18493032,28.90527593
574431,4,19.80866174,25.90246642,22.06500717
584474,4,35.87584,36.61212583,27.24182876
602329,4,25.82877762,23.47864108,21.4467635
580513,4,28.43127102,28.70171005,23.21371518
454988,2,15.37598578,16.08035556,17.35325738
575075,4,30.24995006,31.31029923,31.78354574
606655-1,1,34.6360571,29.840384,34.38570036
601196,4,38.03202065,41.94378323,44.28565842
470419,4,17.37423812,15.099392,17.38214688
608566,4,51.73581913,57.25907478,50.19801885
494168,4,29.89175467,41.02336,31.88606525
612748,4,32.45765685,33.70768242,22.12740881
452730,3,21.30358383,19.80097791,17.20770012
516733,4,40.04927015,40.52566646,49.32374055
514785,3,18.33046232,17.05770846,20.50743765
462530,4,42.15369143,45.80400762,41.68247312
505351,4,23.5925545,25.66069453,33.71521205
512389,4,14.31806285,13.53589344,15.26610378
580590,4,35.7618978,30.17853336,27.9763018
620054,3,34.33006901,26.77138565,21.60231418
588492,4,21.04353258,19.86721477,17.99705077
557276,4,31.1084928,36.7989888,35.56605506
569861,4,71.28923859,77.66011482,58.89844066
548933,4,49.9605504,62.625792,46.07829646
508968,3,22.61387762,18.54852382,16.38928419
465680,3,12.86211509,14.50018089,13.58853303
481885,3,20.03349369,30.22941091,26.43183119
537698-1,1,24.38039374,25.42093802,28.10878982
528995,4,18.24678853,33.55297831,38.72392471
571607,4,43.48546169,51.89480136,47.4465726
524256,3,32.00267395,34.57358243,42.61251465
570696-2-AIS,2,17.03379846,17.53552558,17.72570089
608639,4,24.00668974,24.56588617,22.15110943
545031,4,31.30106553,42.33346723,34.51289814
575963,4,27.62117347,22.29944385,27.59148174
550752-1,1,24.42337295,26.07501889,18.84826303
558334,4,46.7188736,56.2361856,37.63576408
456373,4,48.48210844,44.64190472,41.29428003
551846,4,24.188416,28.89227327,23.80557486
502035,4,39.6888576,29.73239808,22.04559556
548994,4,40.42200615,40.06360615,48.26525832
452488,4,36.12257322,30.21756298,33.1220664
539481,4,28.6161792,37.8169344,23.856
610629,4,18.32630965,27.14221176,29.41352707
625308,4,44.66267621,48.02720337,50.22971391
507741,4,41.19863527,37.10166896,35.59863119
582121-3,3,18.55966871,15.45993035,21.83724919
508989-3-AIS,2,27.98875366,25.60514648,29.56304446
556128,3,24.03530444,24.58923033,21.86208876
530378-2,2,26.49639003,24.20446894,28.93521541
511239,4,56.6393856,47.0231552,45.76859721
582225,2,17.62962432,20.61007872,14.97966878
586239,4,29.20376841,31.34754712,37.56758269
510991,4,45.86176,45.29399467,49.10048437
553559-2-AIS,2,11.40475045,12.16505559,9.864427978
611208-1-IA,4,14.01903251,12.05006215,14.44024818
455843,3,28.3495846,26.0353328,34.61655092
550041,4,16.77994246,18.54351153,26.64490535
499419,4,47.48438822,32.73358884,32.43954
576056,3,17.30633029,19.07032509,23.38090227
521743-1-MIA,3,18.16989464,21.39036498,19.17800556
508989-1-MIA,3,29.31952993,48.45073655,29.42093694
478012,2,19.92025706,20.71051425,14.287833
595101-1,1,34.41521311,27.77934898,39.10971798
465282,3,26.77353931,22.43873545,33.565478
574906-2-AIS,2,25.19838091,28.32781025,18.81072197
468556,4,29.4746647,30.71951367,28.92738555
465583,4,26.75584,28.41807644,32.98832473
571767,2,13.21547771,14.73839855,20.37485296
585032,4,25.95529216,21.36515584,18.48608059
463735,3,19.39285058,18.97375381,21.55206396
517141,3,24.28731733,29.37827556,31.50883737
582871-1,3,27.87960284,27.44706957,19.0689488
622549,2,20.81507556,16.73069606,19.08049911
538820,4,35.98700838,38.67790563,39.35841364
574301-2-IA,4,33.71994839,39.52545032,41.75417187
570667,2,13.41391872,13.88802048,12.71230831
479564,4,32.70764562,31.27445639,33.23762038
476378,2,42.34593955,48.61943768,34.59959663
589683,2,12.87023616,15.5140608,17.662102
613501-1-IA,4,27.20807003,25.20748321,34.85279222
495362,4,28.38551017,22.14070253,23.82682388
582457,1,11.13722651,12.53517373,12.88354533
484644,4,33.1314816,27.662208,34.12860484
551075,4,40.6264793,47.52194815,39.28251497
606285,4,17.03210173,18.80881314,17.30444823
460064-2,2,12.77126836,14.52564655,13.51515431
588433-1,1,18.21217506,26.50605176,23.24250798
486341-2,3,24.6979584,29.0677248,21.03465
614040-2-IA,4,22.52253167,27.1348459,26.65425722
581591,3,22.08941952,18.84841728,22.95271007
518512,2,26.34181085,21.6086037,22.42660663
531843,2,29.718528,26.07218688,20.26563
601162-2,1,14.71623895,14.97857436,14.80574729
487049,4,39.79072413,35.406336,31.31036587
575189,4,61.18751734,74.13995435,59.66985944
583474,3,30.46306909,26.93532393,29.79482042
610812-1,2,17.20828179,13.73613469,12.146253
559154,3,19.02237957,18.29147234,19.85703942
536617,2,23.50517239,20.85158513,24.33873665
594308,4,31.70551863,21.36443431,30.17857373
499706,4,25.88017659,42.88471791,55.03494027
570157,3,25.21192008,33.91327162,27.20658555
457321,4,31.8670464,49.4597376,29.28202596
618245,3,18.33641658,29.24157039,34.14104884
528441,3,22.03987968,22.29914624,16.55326133
538700,2,15.1979817,13.00953388,14.05166496
563088-2,2,41.5591982,35.38495281,34.50120248
590972,3,14.72353075,15.5251712,14.48247314
488691,1,11.2026624,14.33167872,11.931171
457396,3,22.41490944,23.47674112,18.31210983
573111-1,1,15.26436331,20.28396992,15.44421067
548507,3,13.60325973,13.26574933,10.204404
597080,3,29.74922226,35.08996291,22.07568594
540168,4,20.58397528,22.40103579,20.27808638
452915,4,25.87228335,23.60900267,23.6067775
610650,2,14.11117811,14.11117811,11.83938
451661,4,38.18106467,39.42141787,33.35791828
459779,3,43.31820138,38.11985655,42.06413416
528350,4,36.2201088,41.0274816,43.66663851
474275,3,24.82445451,23.10462047,24.09500982
549981,4,34.599936,38.57559552,37.65158489
504572,2,14.72861011,15.59973242,20.41164405
584607,3,31.1244206,38.35245884,50.64781677
582920,2,12.86218557,11.44945073,14.61290224
604768,2,14.32244192,15.35602307,15.13812601
468997,2,18.69258848,15.8827535,19.36442653
462556,4,30.01061955,25.48133288,31.65034806
498842,2,12.07902171,11.87157943,15.38301174
494855,4,28.21751276,30.10229631,34.11386282
562419-1,1,24.17212959,17.04878108,25.02430361
588935,4,26.31217587,22.77665865,22.79120255
607836,4,24.27814554,22.78695325,21.74875073
556746-1,4,58.22789573,52.08734058,58.06921897
570696-1-AIS,2,17.93200147,16.62897086,15.03276785
611208-2-MIA,3,25.61955603,15.65745489,23.95557225
557845-2,2,9.357271896,8.389283091,10.23333154
508500,4,26.29444608,29.08315648,25.689872
602130,4,32.37652389,28.8432708,26.93602027
578879,2,22.36839082,24.10140327,24.39480812
583854-1,1,41.32128,43.80125217,56.75811022
530069,3,15.39111978,13.60222264,12.48653225
578801,3,30.90882207,24.6783029,41.59487464
595101-2,2,11.22782007,13.2721983,12.04185001
535267,3,24.57552213,22.25882453,19.63524362
